source,address,url,rent_eur,summary,beds,baths,furnished
property.ie,"Prussia St, Stoneybatter, Dublin 7",https://www.property.ie/property-to-let/Prussia-St-Stoneybatter-Dublin-7/6450490/,1795,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Apartment, Bloomfield Park, Bloomfield Avenue, Donnybrook, Dublin 4",https://www.property.ie/property-to-let/Apartment-Bloomfield-Park-Bloomfield-Avenue-Donnybrook-Dublin-4/6450479/,8000,"3 bedrooms (3 double), 2 bathrooms, furnished Apartment to Rent",3,2,Yes
property.ie,"Wellington Lane, Dublin 4, Ballsbridge, Dublin 4",https://www.property.ie/property-to-let/Wellington-Lane-Dublin-4-Ballsbridge-Dublin-4/6450454/,4176,"3 bedrooms (3 double), 2 bathrooms, unfurnished House to Rent",3,2,No
property.ie,"Swift Hall, Collegewood, Castleknock, Dublin 15, Castleknock, Dublin 15",https://www.property.ie/property-to-let/Swift-Hall-Collegewood-Castleknock-Dublin-15-Castleknock-Dublin-15/6450459/,2400,"2 bedrooms (2 double), 2 bathrooms, unfurnished Apartment to Rent",2,2,No
property.ie,"Apartment, Richmond Hall, Milltown Avenue, Milltown, Dublin 6",https://www.property.ie/property-to-let/Apartment-Richmond-Hall-Milltown-Avenue-Milltown-Dublin-6/6450453/,3250,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Apartment, 143 Merrion Road, Merrion, Dublin 4",https://www.property.ie/property-to-let/Apartment-143-Merrion-Road-Merrion-Dublin-4/6450448/,4950,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Mounttown Road Lower, Monkstown, Co. Dublin",https://www.property.ie/property-to-let/Mounttown-Road-Lower-Monkstown-Co-Dublin/6450201/,4500,"4 bedrooms (1 single, 3 double), 2 bathrooms, unfurnished House to Rent",1,2,No
property.ie,"Apartment, 143 Merrion Road, Merrion, Dublin 4",https://www.property.ie/property-to-let/Apartment-143-Merrion-Road-Merrion-Dublin-4/6450444/,3550,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Apartment, 143 Merrion Road, Merrion, Dublin 4",https://www.property.ie/property-to-let/Apartment-143-Merrion-Road-Merrion-Dublin-4/6450437/,3500,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"1 Grove Mews, Castle Terrace, North Circular Road, Dublin 7",https://www.property.ie/property-to-let/1-Grove-Mews-Castle-Terrace-North-Circular-Road-Dublin-7/6450355/,3400,"3 bedrooms (3 double), 2 bathrooms, furnished House to Rent",3,2,Yes
property.ie,"The Weavers, Dublin 8, Dublin 8",https://www.property.ie/property-to-let/The-Weavers-Dublin-8-Dublin-8/6450358/,2200,"2 bedrooms (2 double), 1 bathroom, unfurnished Apartment to Rent",2,1,No
property.ie,"Lawrence Grove, Dublin 3, Clontarf, Dublin 3",https://www.property.ie/property-to-let/Lawrence-Grove-Dublin-3-Clontarf-Dublin-3/6450315/,4500,"4 bedrooms (2 single, 2 double), 2 bathrooms, furnished House to Rent",2,2,Yes
property.ie,"24 Stralem Mews, Dublin 15, Ongar, Dublin 15",https://www.property.ie/property-to-let/24-Stralem-Mews-Dublin-15-Ongar-Dublin-15/6450319/,2598,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"76 Clontarf Park, Dublin 3, Clontarf, Dublin 3",https://www.property.ie/property-to-let/76-Clontarf-Park-Dublin-3-Clontarf-Dublin-3/6450266/,2825,"3 bedrooms (1 single, 2 double), 2 bathrooms, unfurnished Apartment to Rent",1,2,No
property.ie,"The Distillery Building, Drumcondra, Ballybough, Dublin 3",https://www.property.ie/property-to-let/The-Distillery-Building-Drumcondra-Ballybough-Dublin-3/6450288/,2500,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Thomas Davis Street South, Christchurch, Dublin 8, Inchicore, Dublin 8",https://www.property.ie/property-to-let/Thomas-Davis-Street-South-Christchurch-Dublin-8-Inchicore-Dublin-8/6450309/,2805,"2 bedrooms (2 double), 1 bathroom, unfurnished House to Rent",2,1,No
property.ie,"2 Kevin Street Lower, Dublin 8",https://www.property.ie/property-to-let/2-Kevin-Street-Lower-Dublin-8/6450300/,1750,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"176 Beechwood Court, Stillorgan, Co. Dublin, Stillorgan, Co. Dublin",https://www.property.ie/property-to-let/176-Beechwood-Court-Stillorgan-Co-Dublin-Stillorgan-Co-Dublin/6449908/,2750,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Quayside Quarter, Dublin Landings, Dublin 1",https://www.property.ie/property-to-let/Quayside-Quarter-Dublin-Landings-Dublin-1/6450226/,5041,"3 bedrooms (3 double), 2 bathrooms, furnished Apartment to Rent",3,2,Yes
property.ie,"Clonshaugh Road, Clonshaugh, Dublin 17",https://www.property.ie/property-to-let/Clonshaugh-Road-Clonshaugh-Dublin-17/6450227/,350,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"Apartment 78, Block 9, Grand Canal Square Residences, Dublin 2",https://www.property.ie/property-to-let/Apartment-78-Block-9-Grand-Canal-Square-Residences-Dublin-2/24076759/,3125,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Dunsoghly, Saint Margaret's, Co. Dublin, Kilshane Cross, Dublin 11",https://www.property.ie/property-to-let/Dunsoghly-Saint-Margarets-Co-Dublin-Kilshane-Cross-Dublin-11/6450261/,4000,"5 bedrooms (5 double), 3 bathrooms, unfurnished House to Rent",5,3,No
property.ie,"Sprangers Yard, Cecilia Street, Dublin 2, Dublin 2",https://www.property.ie/property-to-let/Sprangers-Yard-Cecilia-Street-Dublin-2-Dublin-2/6450260/,2368,"2 bedrooms (2 double), 1 bathroom, unfurnished Apartment to Rent",2,1,No
property.ie,"Liffey Park,liffey Valley Park,lucan,co. Dublin, Lucan, Co. Dublin",https://www.property.ie/property-to-let/Liffey-Parkliffey-Valley-Parklucanco-Dublin-Lucan-Co-Dublin/6450157/,1300,"1 bedroom (1 double), 1 bathroom, furnished House to Rent",1,1,Yes
property.ie,"The Maltings, Dublin City Centre, Dublin 2",https://www.property.ie/property-to-let/The-Maltings-Dublin-City-Centre-Dublin-2/6450241/,1691,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Apartment 145, Block 5, Harcourt Green, Portobello, Dublin 8",https://www.property.ie/property-to-let/Apartment-145-Block-5-Harcourt-Green-Portobello-Dublin-8/6450152/,3995,"3 bedrooms (1 single, 2 double), 2 bathrooms, furnished Apartment to Rent",1,2,Yes
property.ie,"Apartment Type 1, Haddington Road, Dublin 4",https://www.property.ie/property-to-let/Apartment-Type-1-Haddington-Road-Dublin-4/24076664/,4200,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Apartment Type 2: Percy Place, Haddington Road, Dublin 4",https://www.property.ie/property-to-let/Apartment-Type-2-Percy-Place-Haddington-Road-Dublin-4/24076665/,4000,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Apartment Type 3, Haddington Road, Dublin 4",https://www.property.ie/property-to-let/Apartment-Type-3-Haddington-Road-Dublin-4/24076666/,3800,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Seville Place, D01 T6C1, Dublin 1",https://www.property.ie/property-to-let/Seville-Place-D01-T6C1-Dublin-1/6450198/,1350,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"4 Berkeley Road, Dublin 7, North Circular Road, Dublin 7",https://www.property.ie/property-to-let/4-Berkeley-Road-Dublin-7-North-Circular-Road-Dublin-7/6449900/,2200,"2 bedrooms (2 double), 1 bathroom, furnished Flat to Rent",2,1,Yes
property.ie,"Phoenix Park Way, Navan Road (D7), Dublin 7",https://www.property.ie/property-to-let/Phoenix-Park-Way-Navan-Road-D7-Dublin-7/6450165/,2800,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Phibsborough Road, Phibsborough, Dublin 7",https://www.property.ie/property-to-let/Phibsborough-Road-Phibsborough-Dublin-7/6449870/,360,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"Ashwood Park, Clondalkin, Dublin 22, Clondalkin, Dublin 22",https://www.property.ie/property-to-let/Ashwood-Park-Clondalkin-Dublin-22-Clondalkin-Dublin-22/6450017/,1300,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"87 White Oaks, Roebuck Road, Clonskeagh, Dublin 14",https://www.property.ie/property-to-let/87-White-Oaks-Roebuck-Road-Clonskeagh-Dublin-14/6449927/,2600,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"Eden House, Cabragh, Oldtown, Co. Dublin",https://www.property.ie/property-to-let/Eden-House-Cabragh-Oldtown-Co-Dublin/6449941/,4500,"7 bedrooms (1 single, 6 double), 3 bathrooms, furnished or unfurnished House to Rent",1,3,No
property.ie,"North Circular Road, Stoneybatter, Dublin 7",https://www.property.ie/property-to-let/North-Circular-Road-Stoneybatter-Dublin-7/6449988/,1732,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"15 Woodlawn Close, Santry, Dublin 9",https://www.property.ie/property-to-let/15-Woodlawn-Close-Santry-Dublin-9/6450012/,2500,"3 bedrooms (1 single, 2 double), 2 bathrooms, furnished House to Rent",1,2,Yes
property.ie,"Quayside Quarter, North Landings, Dublin 1",https://www.property.ie/property-to-let/Quayside-Quarter-North-Landings-Dublin-1/6450043/,3710,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Ardeevin House, Ardeevin Road, Dalkey, Co. Dublin",https://www.property.ie/property-to-let/Ardeevin-House-Ardeevin-Road-Dalkey-Co-Dublin/6450058/,12000,"4 bedrooms (4 double), 3 bathrooms, furnished House to Rent",4,3,Yes
property.ie,"The Kilmore, Santry Cross, Santry, Dublin 9, Santry, Dublin 9",https://www.property.ie/property-to-let/The-Kilmore-Santry-Cross-Santry-Dublin-9-Santry-Dublin-9/6450133/,1522,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"Blessington Street, Phibsborough, Dublin 7, Phibsborough, Dublin 7",https://www.property.ie/property-to-let/Blessington-Street-Phibsborough-Dublin-7-Phibsborough-Dublin-7/6450132/,1165,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"7 Bramley Hall, Hamilton Park ,diswellstown Avenue, Castleknock, Dublin 15",https://www.property.ie/property-to-let/7-Bramley-Hall-Hamilton-Park-diswellstown-Avenue-Castleknock-Dublin-15/6449926/,2350,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Bellgree Crescent, Tyrelstown, Tyrrelstown, Dublin 15, Tyrrelstown, Dublin 15",https://www.property.ie/property-to-let/Bellgree-Crescent-Tyrelstown-Tyrrelstown-Dublin-15-Tyrrelstown-Dublin-15/6450018/,2600,"3 bedrooms, 3 bathrooms, unfurnished Apartment to Rent",3,3,No
property.ie,"Ellensborough Grove, Kiltipper, Dublin 24, Kiltipper, Dublin 24",https://www.property.ie/property-to-let/Ellensborough-Grove-Kiltipper-Dublin-24-Kiltipper-Dublin-24/6448839/,2700,"3 bedrooms (3 double), 3 bathrooms, unfurnished House to Rent",3,3,No
property.ie,"Apartment 20, Block 2, The Green, Barnoaks, Citywest, Co. Dublin",https://www.property.ie/property-to-let/Apartment-20-Block-2-The-Green-Barnoaks-Citywest-Co-Dublin/6449955/,2346,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"203 Trimbleston, Goatstown, Dublin 14",https://www.property.ie/property-to-let/203-Trimbleston-Goatstown-Dublin-14/6449952/,3100,"3 bedrooms (1 single, 2 double), 2 bathrooms, furnished House to Rent",1,2,Yes
property.ie,"Apartment , Castle Way, Christchurch, Dublin 8",https://www.property.ie/property-to-let/Apartment--Castle-Way-Christchurch-Dublin-8/6449901/,3000,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Lansdowne Square, Sandymount, Dublin 4",https://www.property.ie/property-to-let/Lansdowne-Square-Sandymount-Dublin-4/6449862/,4250,"3 bedrooms (1 single, 2 double), 2 bathrooms, furnished House to Rent",1,2,Yes
property.ie,"Marlfield Lawn, Kiltipper, Dublin 24 *** 3 Month Lease Only ***, Kiltipper, Dublin 24",https://www.property.ie/property-to-let/Marlfield-Lawn-Kiltipper-Dublin-24--3-Month-Lease-Only--Kiltipper-Dublin-24/6449879/,1560,"2 bedrooms (2 double), 2 bathrooms, unfurnished Apartment to Rent",2,2,No
property.ie,"The Richmond,brunswick Street North,dublin 7, Smithfield, Dublin 7",https://www.property.ie/property-to-let/The-Richmondbrunswick-Street-Northdublin-7-Smithfield-Dublin-7/6449385/,2150,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Townhouse 4, Brabazon Hall, Ardee Street, Dublin 8, The Coombe, Dublin 8",https://www.property.ie/property-to-let/Townhouse-4-Brabazon-Hall-Ardee-Street-Dublin-8-The-Coombe-Dublin-8/6449856/,3000,"2 bedrooms (2 double), 2 bathrooms, furnished House to Rent",2,2,Yes
property.ie,"Newtownpark Avenue, Blackrock, Foxrock, Dublin 18",https://www.property.ie/property-to-let/Newtownpark-Avenue-Blackrock-Foxrock-Dublin-18/6449757/,2500,"4 bedrooms (1 single, 2 double, 1 twin), 1 bathroom, furnished House to Rent",1,1,Yes
property.ie,"1 Bedroom Duplex Unit, Kilnamanagh, Dublin 24",https://www.property.ie/property-to-let/1-Bedroom-Duplex-Unit-Kilnamanagh-Dublin-24/6449760/,1500,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Collegefort, Castleknock, Dublin 15",https://www.property.ie/property-to-let/Collegefort-Castleknock-Dublin-15/6449741/,3100,"3 bedrooms (3 double), 3 bathrooms, furnished House to Rent",3,3,Yes
property.ie,"63 South Great George\\\'s Street, Dublin 2",https://www.property.ie/property-to-let/63-South-Great-Georges-Street-Dublin-2/6449727/,1300,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Shankill,dublin 18, Loughlinstown, Co. Dublin",https://www.property.ie/property-to-let/Shankilldublin-18-Loughlinstown-Co-Dublin/6449348/,100,"4 bedrooms (1 double, 3 twin), 2 bathrooms, furnished House to Rent",1,2,Yes
property.ie,"Finnscourt, Finnstown Cloisters, Lucan, Co. Dublin",https://www.property.ie/property-to-let/Finnscourt-Finnstown-Cloisters-Lucan-Co-Dublin/6449564/,2850,"3 bedrooms (3 double), 4 bathrooms, furnished House to Rent",3,4,Yes
property.ie,"27 Park View, River Road, Ashtown, Dublin 15",https://www.property.ie/property-to-let/27-Park-View-River-Road-Ashtown-Dublin-15/6449610/,2428,"3 bedrooms (3 double), 2 bathrooms, furnished Apartment to Rent",3,2,Yes
property.ie,"Apartment 15, Alen Hall, Belgard Square, D24e52k, Tallaght, Dublin 24",https://www.property.ie/property-to-let/Apartment-15-Alen-Hall-Belgard-Square-D24e52k-Tallaght-Dublin-24/6449586/,2448,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Connaught Street, Phibsborough, Dublin 7",https://www.property.ie/property-to-let/Connaught-Street-Phibsborough-Dublin-7/6449619/,1595,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"Botanic Avenue, Drumcondra, Dublin 9",https://www.property.ie/property-to-let/Botanic-Avenue-Drumcondra-Dublin-9/6449554/,1450,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"Rugby Road, Ranelagh, Dublin 6, Ranelagh, Dublin 6",https://www.property.ie/property-to-let/Rugby-Road-Ranelagh-Dublin-6-Ranelagh-Dublin-6/6449509/,2000,"2 bedrooms (2 double), 1 bathroom, unfurnished Apartment to Rent",2,1,No
property.ie,"Hazelgrove Court, Tallaght, Dublin 24, Tallaght, Dublin 24",https://www.property.ie/property-to-let/Hazelgrove-Court-Tallaght-Dublin-24-Tallaght-Dublin-24/6449476/,1553,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"Apartment 18, Burnell Court, Mayne River Avenue, Malahide Road, Donaghmede, Dublin 13",https://www.property.ie/property-to-let/Apartment-18-Burnell-Court-Mayne-River-Avenue-Malahide-Road-Donaghmede-Dublin-13/6449355/,1900,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"Rathmore, The Links, Portmarnock, Co. Dublin",https://www.property.ie/property-to-let/Rathmore-The-Links-Portmarnock-Co-Dublin/6447263/,2100,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Apartment 53, Greenview, Portmarnock, Co. Dublin",https://www.property.ie/property-to-let/Apartment-53-Greenview-Portmarnock-Co-Dublin/6449409/,2383,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Apartment , Francis Street, The Coombe, Dublin 8",https://www.property.ie/property-to-let/Apartment--Francis-Street-The-Coombe-Dublin-8/6449406/,1950,"1 bedroom (1 double), 1 bathroom, furnished Flat to Rent",1,1,Yes
property.ie,"Marlfield Terrace, Kiltipper, Dublin 24, Kiltipper, Dublin 24",https://www.property.ie/property-to-let/Marlfield-Terrace-Kiltipper-Dublin-24-Kiltipper-Dublin-24/6449392/,2275,"2 bedrooms (2 double), 1 bathroom, unfurnished Apartment to Rent",2,1,No
property.ie,"Richelieu Park, Dublin 4, Sandymount, Dublin 4",https://www.property.ie/property-to-let/Richelieu-Park-Dublin-4-Sandymount-Dublin-4/6449374/,4500,"5 bedrooms (3 single, 2 double), 2 bathrooms, unfurnished House to Rent",3,2,No
property.ie,"Cambridge Villas, Ranelagh, Dublin 6",https://www.property.ie/property-to-let/Cambridge-Villas-Ranelagh-Dublin-6/6449381/,1690,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"Apartment 10, Brookfield Court, Rialto, Dublin 8",https://www.property.ie/property-to-let/Apartment-10-Brookfield-Court-Rialto-Dublin-8/6449248/,2200,"2 bedrooms (2 twin), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"Marietta Woods, Castle Park Road, Dalkey, Co. Dublin, Dalkey, Co. Dublin",https://www.property.ie/property-to-let/Marietta-Woods-Castle-Park-Road-Dalkey-Co-Dublin-Dalkey-Co-Dublin/6449267/,2916,"2 bedrooms, 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Abbey Drive, Navan Road, Ashtown, Co. Dublin, Ashtown, Dublin 15",https://www.property.ie/property-to-let/Abbey-Drive-Navan-Road-Ashtown-Co-Dublin-Ashtown-Dublin-15/6449268/,3495,"4 bedrooms, 3 bathrooms, furnished House to Rent",4,3,Yes
property.ie,"South Circular Road, Dublin 8, South Circular Road, Dublin 8",https://www.property.ie/property-to-let/South-Circular-Road-Dublin-8-South-Circular-Road-Dublin-8/6449329/,2030,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"Apartment 9, 8 North Circular Road, Stoneybatter, Dublin 7",https://www.property.ie/property-to-let/Apartment-9-8-North-Circular-Road-Stoneybatter-Dublin-7/6449305/,2000,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"88 Roebuck Castle, Dublin 14, Belfield, Dublin 4",https://www.property.ie/property-to-let/88-Roebuck-Castle-Dublin-14-Belfield-Dublin-4/6449250/,3295,"3 bedrooms (1 single, 2 double), 1 bathroom, furnished House to Rent",1,1,Yes
property.ie,"Marlfield Terrace, Tallaght, Dublin 24 ** 4 Month Lease Only **, Tallaght, Dublin 24",https://www.property.ie/property-to-let/Marlfield-Terrace-Tallaght-Dublin-24--4-Month-Lease-Only--Tallaght-Dublin-24/6449289/,1560,"2 bedrooms (2 double), 1 bathroom, unfurnished Apartment to Rent",2,1,No
property.ie,"The Ogham, Granitefield Manor, Dun Laoghaire, Co. Dublin",https://www.property.ie/property-to-let/The-Ogham-Granitefield-Manor-Dun-Laoghaire-Co-Dublin/6449284/,3200,"3 bedrooms (3 double), 2 bathrooms, furnished Apartment to Rent",3,2,Yes
property.ie,"Dartry House, Dartry, Dublin 6",https://www.property.ie/property-to-let/Dartry-House-Dartry-Dublin-6/6449207/,4250,"2 bedrooms (2 double), 4 bathrooms, furnished Apartment to Rent",2,4,Yes
property.ie,"Kings Court, Parnell Street, Dublin 1",https://www.property.ie/property-to-let/Kings-Court-Parnell-Street-Dublin-1/6449167/,1914,"1 bedroom (1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
property.ie,"Dowth Avenue, Dublin 7, Phibsborough, Dublin 7",https://www.property.ie/property-to-let/Dowth-Avenue-Dublin-7-Phibsborough-Dublin-7/6449144/,1600,"1 bedroom (1 double), 1 bathroom, furnished Flat to Rent",1,1,Yes
property.ie,"The Ramparts, Cherrywood, Co. Dublin",https://www.property.ie/property-to-let/The-Ramparts-Cherrywood-Co-Dublin/6449099/,3600,"3 bedrooms (3 double), 2 bathrooms, furnished or unfurnished Apartment to Rent",3,2,No
property.ie,"Valentia Parade, Dublin 7, North Circular Road, Dublin 7",https://www.property.ie/property-to-let/Valentia-Parade-Dublin-7-North-Circular-Road-Dublin-7/6448457/,2500,"2 bedrooms (2 double), 1 bathroom, unfurnished House to Rent",2,1,No
property.ie,"Apartment 40, Earlsfield Court, Dublin 8",https://www.property.ie/property-to-let/Apartment-40-Earlsfield-Court-Dublin-8/6449070/,3200,"3 bedrooms (3 double), 2 bathrooms, furnished Apartment to Rent",3,2,Yes
property.ie,"Café Italiano, 47 Holmpatrick, Skerries, Co. Dubli, Skerries, Co. Dublin",https://www.property.ie/property-to-let/Cafeacute-Italiano-47-Holmpatrick-Skerries-Co-Dubli-Skerries-Co-Dublin/6449044/,2350,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"58 Glaslyn, Howth Road, Clontarf, Dublin 3, D03 W2, Clontarf, Dublin 3",https://www.property.ie/property-to-let/58-Glaslyn-Howth-Road-Clontarf-Dublin-3-D03-W2-Clontarf-Dublin-3/6448942/,2500,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Apartment 6, Block 1, Belmont, Dublin 1",https://www.property.ie/property-to-let/Apartment-6-Block-1-Belmont-Dublin-1/6448916/,2790,"3 bedrooms (3 double), 2 bathrooms, furnished Apartment to Rent",3,2,Yes
property.ie,"St Johns Lawn Clondalkin, Clondalkin, Dublin 22",https://www.property.ie/property-to-let/St-Johns-Lawn-Clondalkin-Clondalkin-Dublin-22/6446886/,3750,"5 bedrooms (1 single, 4 double), 2 bathrooms, furnished or unfurnished House to Rent",1,2,No
property.ie,"Castleforbes Square, Castleforbes Road, Dublin 1",https://www.property.ie/property-to-let/Castleforbes-Square-Castleforbes-Road-Dublin-1/6448849/,2500,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"The Moorings, Portobello, Dublin 8, Portobello, Dublin 8",https://www.property.ie/property-to-let/The-Moorings-Portobello-Dublin-8-Portobello-Dublin-8/6448840/,2600,"2 bedrooms (2 double), 1 bathroom, unfurnished Apartment to Rent",2,1,No
property.ie,"Apartment, Beechwood Court, Stillorgan, Stillorgan, Co. Dublin",https://www.property.ie/property-to-let/Apartment-Beechwood-Court-Stillorgan-Stillorgan-Co-Dublin/6448729/,2300,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"The Sycamore, Trimbleston, Goatstown, Dublin 14",https://www.property.ie/property-to-let/The-Sycamore-Trimbleston-Goatstown-Dublin-14/6448720/,2700,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Watergate,dublin 24, Oldbawn, Dublin 24",https://www.property.ie/property-to-let/Watergatedublin-24-Oldbawn-Dublin-24/6448597/,1200,Studio (1 single) Studio apartment to Rent,1,1,Unknown
property.ie,"Windmill Road, Crumlin, Dublin 12, Crumlin, Dublin 12",https://www.property.ie/property-to-let/Windmill-Road-Crumlin-Dublin-12-Crumlin-Dublin-12/6448651/,1654,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"Saint Declan's Road, Griffith Avenue, Dublin 3, Marino, Dublin 3",https://www.property.ie/property-to-let/Saint-Declans-Road-Griffith-Avenue-Dublin-3-Marino-Dublin-3/6447831/,1050,"3 bedrooms (1 single, 1 double, 1 twin), 1 bathroom, furnished House to Rent",1,1,Yes
property.ie,"Short Term Let - West Courtyard, Cherrywood, Co. Dublin",https://www.property.ie/property-to-let/Short-Term-Let---West-Courtyard-Cherrywood-Co-Dublin/6448507/,2000,"2 bedrooms (2 double), 1 bathroom, furnished Apartment to Rent",2,1,Yes
property.ie,"Tuansgate, Tallaght, Dublin 24, Tallaght, Dublin 24",https://www.property.ie/property-to-let/Tuansgate-Tallaght-Dublin-24-Tallaght-Dublin-24/6448436/,1800,"1 bedroom (1 double), 1 bathroom, unfurnished Apartment to Rent",1,1,No
property.ie,"The Paddocks Way, Adamstown, Co. Dublin",https://www.property.ie/property-to-let/The-Paddocks-Way-Adamstown-Co-Dublin/6448389/,2445,"2 bedrooms (2 double), 2 bathrooms, furnished Apartment to Rent",2,2,Yes
property.ie,"Mc Intosh Park, Dun Laoghaire, Co. Dublin",https://www.property.ie/property-to-let/Mc-Intosh-Park-Dun-Laoghaire-Co-Dublin/6448179/,2800,"3 bedrooms (1 single, 2 double), 1 bathroom, furnished House to Rent",1,1,Yes
property.ie,"Carrigmore Gardens, Citywest, Co. Dublin, Citywest, Co. Dublin",https://www.property.ie/property-to-let/Carrigmore-Gardens-Citywest-Co-Dublin-Citywest-Co-Dublin/6446763/,2246,"3 bedrooms (3 double), 3 bathrooms, unfurnished Apartment to Rent",3,3,No
property.ie,"83 Ashfield Road, Dublin 6, Ranelagh, Dublin 6",https://www.property.ie/property-to-let/83-Ashfield-Road-Dublin-6-Ranelagh-Dublin-6/6448295/,10250,"4 bedrooms (4 double), 3 bathrooms, furnished House to Rent",4,3,Yes
property.ie,"Sperrin Road, Dublin 12, Drimnagh, Dublin 12",https://www.property.ie/property-to-let/Sperrin-Road-Dublin-12-Drimnagh-Dublin-12/6448169/,1750,"1 bedroom (1 double), 1 bathroom, furnished Flat to Rent",1,1,Yes
property.ie,"Kingscourt, Smithfield, Dublin 7",https://www.property.ie/property-to-let/Kingscourt-Smithfield-Dublin-7/24075467/,2320,"3 bedrooms (3 double), 1 bathroom, unfurnished Apartment to Rent",3,1,No
property.ie,"Barrons Hall Grove, Balbriggan, Co. Dublin, Balbriggan, Co. Dublin",https://www.property.ie/property-to-let/Barrons-Hall-Grove-Balbriggan-Co-Dublin-Balbriggan-Co-Dublin/6448255/,1544,"3 bedrooms (3 double), 3 bathrooms, unfurnished Apartment to Rent",3,3,No
property.ie,"Beresford House, Custom House Square, Dublin 1",https://www.property.ie/property-to-let/Beresford-House-Custom-House-Square-Dublin-1/6448242/,2500,"2 bedrooms (1 single, 1 double), 1 bathroom, furnished Apartment to Rent",1,1,Yes
