source,address,url,rent_eur,summary,beds,baths,furnished
daft.ie," Raglan Hall, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment--raglan-hall-ballsbridge-dublin-4/6340287,2785,,2,2,Unknown
daft.ie,"Apartment 463, Block K, Castleforbes Square, Dubli, IFSC, Dublin 1",https://www.daft.ie/for-rent/apartment-apartment-463-block-k-castleforbes-square-dubli-ifsc-dublin-1/6340095,2450,,2,1,Unknown
daft.ie,"Apartment 56, The Elms, Mount Merrion Avenue, Stillorgan, Co. Dublin",https://www.daft.ie/for-rent/apartment-apartment-56-the-elms-mount-merrion-avenue-stillorgan-co-dublin/6340275,2188,,2,1,Unknown
daft.ie,"Muileann Court, Swords, Kinsealy, Co. Dublin",https://www.daft.ie/for-rent/house-muileann-court-swords-kinsealy-co-dublin/6340276,2570,,2,3,Unknown
daft.ie,"Carysfort Park, Blackrock, Co. Dublin",https://www.daft.ie/for-rent/house-carysfort-park-blackrock-co-dublin/6340262,3296,,3,2,Unknown
daft.ie,"44 Ferndale Court, Allies River Road, Bray",https://www.daft.ie/for-rent/house-44-ferndale-court-allies-river-road-bray/6340150,2495,,2,2,Unknown
daft.ie,"Washington Street, Dublin 8, South Circular Road, Dublin 8",https://www.daft.ie/for-rent/house-18-washington-street-dublin-8-south-circular-road-dublin-8/6340174,1915,,2,1,Unknown
daft.ie,"Ballsbridge, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-ballsbridge-ballsbridge-dublin-4/6340140,3000,,2,2,Unknown
daft.ie,"5, Pembroke Lane, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/house-5-pembroke-lane-ballsbridge-dublin-4/6340162,2550,,2,1,Unknown
daft.ie,"Flat 6, 90 Drumcondra Road Lower, Drumcondra, Dublin 9",https://www.daft.ie/for-rent/flat-flat-6-90-drumcondra-road-lower-drumcondra-dublin-9/6339880,1700,,2,2,Unknown
daft.ie,"Apartment 4, 57 Bath Avenue, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-apartment-4-57-bath-avenue-ballsbridge-dublin-4/6340111,2441,,1,1,Unknown
daft.ie,"Ballintyre Meadows, Ballinteer, Ballinteer, Dublin 16",https://www.daft.ie/for-rent/apartment-ballintyre-meadows-ballinteer-ballinteer-dublin-16/6340109,2088,,2,2,Unknown
daft.ie,"Northcliffe, Martin's Row, Chapelizod, Dublin 20",https://www.daft.ie/for-rent/apartment-northcliffe-martins-row-chapelizod-dublin-20/6340091,1944,,2,1,Unknown
daft.ie,"175 New Seskin Court, Arena, Oldbawn, Dublin 24",https://www.daft.ie/for-rent/apartment-175-new-seskin-court-arena-oldbawn-dublin-24/6340027,1454,,1,1,Unknown
daft.ie,"17 Alma Park, Monkstown, Monkstown, Co. Dublin",https://www.daft.ie/for-rent/house-17-alma-park-monkstown-monkstown-co-dublin/6340011,3200,,3,1,Unknown
daft.ie,"6 Larkfield Dale, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/for-rent/house-6-larkfield-dale-dublin-18-leopardstown-dublin-18/6339894,3725,,3,3,Unknown
daft.ie,"Sherrard Street Lower, North Circular Road, Dublin 1",https://www.daft.ie/for-rent/apartment-sherrard-street-lower-north-circular-road-dublin-1/6340055,1650,,1,1,Unknown
daft.ie,"Apartment 46, Block 3, The Green, Barnoaks, Citywest, Co. Dublin",https://www.daft.ie/for-rent/apartment-apartment-46-block-3-the-green-barnoaks-citywest-co-dublin/6339977,2009,,1,1,Unknown
daft.ie,"City Centre, Dublin 1",https://www.daft.ie/for-rent/apartment-city-centre-dublin-1/6339968,2050,,1,1,Unknown
daft.ie,"Hanover Court, 8 Hanover Quay, Grand Canal Dock, Dublin 2",https://www.daft.ie/for-rent/apartment-hanover-court-8-hanover-quay-grand-canal-dock-dublin-2/6339961,3400,,2,2,Unknown
daft.ie,"13 Northumberland Road, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-13-northumberland-road-ballsbridge-dublin-4/6339906,2150,,1,1,Unknown
daft.ie,"Sundrive road, Crumlin, Dublin 12",https://www.daft.ie/for-rent/studio-apartment-sundrive-road-crumlin-dublin-12/6339654,1100,,1,1,Unknown
daft.ie,"Golf Lane,Dublin 18, Carrickmines, Dublin 18",https://www.daft.ie/for-rent/house-golf-lane-dublin-18-carrickmines-dublin-18/6339279,1800,,1,1,Unknown
daft.ie,"Golf Cottage, Golf Lane, Dublin 18, Carrickmines, Dublin 18",https://www.daft.ie/for-rent/house-golf-cottage-golf-lane-dublin-18-carrickmines-dublin-18/6339276,2350,,3,1,Unknown
daft.ie,"Abbington , Malahide, Co. Dublin",https://www.daft.ie/for-rent/house-abbington-malahide-co-dublin/6339562,2450,,1,1,Unknown
daft.ie,"Apartment 64, Eglington, Donnybrook Castle, Donnybrook, Dublin 4",https://www.daft.ie/for-rent/apartment-apartment-64-eglington-donnybrook-castle-donnybrook-dublin-4/6302396,2016,,2,1,Unknown
daft.ie,"Apartment 1, 157 Clonliffe Road, Drumcondra, Dublin 3",https://www.daft.ie/for-rent/studio-apartment-apartment-1-157-clonliffe-road-drumcondra-dublin-3/6339843,1376,,1,1,Unknown
daft.ie,"The Coast Inn, Skerries, Co. Dublin",https://www.daft.ie/for-rent/apartment-the-coast-inn-skerries-co-dublin/6339655,1650,,1,1,Unknown
daft.ie,"Apt 4 Ashley Residence, 251 South Circular Road, Dublin 8",https://www.daft.ie/for-rent/apartment-apt-4-ashley-residence-251-south-circular-road-dublin-8/6338900,1495,,1,1,Unknown
daft.ie,"40 Clarinda Park East, Dun Laoghaire, Glenageary, Co. Dublin",https://www.daft.ie/for-rent/flat-40-clarinda-park-east-dun-laoghaire-glenageary-co-dublin/6339683,1300,,1,1,Unknown
daft.ie,"58B Belarmine Place, Stepaside, Dublin 18, D18 NH52, Stepaside, Dublin 18",https://www.daft.ie/for-rent/apartment-58b-belarmine-place-stepaside-dublin-18-d18-nh52-stepaside-dublin-18/6330988,2550,,2,2,Unknown
daft.ie,"Reuben Avenue, Dolphin's Barn, Dublin 8",https://www.daft.ie/for-rent/flat-reuben-avenue-dolphins-barn-dublin-8/6339658,1400,,1,1,Unknown
daft.ie,"45 Brookfield, Back Road, Malahide, Co. Dublin",https://www.daft.ie/for-rent/house-45-brookfield-back-road-malahide-co-dublin/6339356,4250,,3,3,Unknown
daft.ie,"9 Woodbank
Dublin Road
Shankill
Dublin 18",https://www.daft.ie/for-rent/house-9-woodbank-dublin-road-shankill-dublin-18-shankill-dublin-18/6339469,2943,,4,3,Unknown
daft.ie,"College View, Ballymun, Dublin 11",https://www.daft.ie/for-rent/apartment-college-view-ballymun-dublin-11/6339462,2250,,2,2,Unknown
daft.ie,"18 Carrickfoyle Terrace, Dublin 8, Kilmainham, Dublin 8",https://www.daft.ie/for-rent/house-18-carrickfoyle-terrace-dublin-8-kilmainham-dublin-8/6339459,3000,,3,2,Unknown
daft.ie,"Bloomfield Avenue, Portobello, Dublin 8",https://www.daft.ie/for-rent/property-bloomfield-avenue-portobello-co-dublin/6339515,1600,,1,1,Unknown
daft.ie,"102 Rathgar Road, Rathgar, Dublin 6",https://www.daft.ie/for-rent/apartment-102-rathgar-road-rathgar-dublin-6/6339455,2152,,2,1,Unknown
daft.ie,"Churchgate, Clonsilla, Dublin 15",https://www.daft.ie/for-rent/house-churchgate-clonsilla-dublin-15/6339498,3000,,3,3,Unknown
daft.ie," The Plaza, Ballymun, Dublin 9",https://www.daft.ie/for-rent/apartment--the-plaza-ballymun-dublin-9/6339452,2150,,2,2,Unknown
daft.ie,"Albert College Park, Glasnevin, Dublin 11",https://www.daft.ie/for-rent/apartment-albert-college-park-glasnevin-dublin-11/6339370,1500,,1,1,Unknown
daft.ie,"Apartment 7 , 91 South Circular Road, Portobello, Dublin 8",https://www.daft.ie/for-rent/studio-apartment-apartment-7-91-south-circular-road-portobello-dublin-8/6339334,1327,,1,1,Unknown
daft.ie,"Apartment 9 , 68 Rathmines Road Upper, Rathgar, Dublin 6",https://www.daft.ie/for-rent/apartment-apartment-9-68-rathmines-road-upper-rathgar-dublin-6/6339317,1991,,1,1,Unknown
daft.ie,"Marlborough Court, Glenageary, Glasthule, Co. Dublin",https://www.daft.ie/for-rent/property-6-marlborough-court-glenageary-glasthule-co-dublin/6339275,2900,,3,2,Unknown
daft.ie,"The Oaks, Herbert Park Lane, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-the-oaks-herbert-park-lane-ballsbridge-dublin-4/6339263,2318,,1,1,Unknown
daft.ie,"Saint Ignatius Road, Dublin 7, North Circular Road, Dublin 7",https://www.daft.ie/for-rent/house-saint-ignatius-road-dublin-7-north-circular-road-dublin-7/6339244,6300,,6,4,Unknown
daft.ie,"Apartment 118, Temple Gardens, Northwood, Santry, Dublin 9",https://www.daft.ie/for-rent/apartment-apartment-118-temple-gardens-northwood-santry-dublin-9/6339212,2650,,2,2,Unknown
daft.ie,"Kennan Green, Luttrellstown Gate, Castleknock, Dublin 15",https://www.daft.ie/for-rent/house-kennan-green-luttrellstown-gate-castleknock-dublin-15/6339197,3000,,3,3,Unknown
daft.ie,"Royal Exchange building, Parliament st, Dublin 2",https://www.daft.ie/for-rent/apartment-royal-exchange-building-parliament-st-dublin-2/6339139,2300,,2,1,Unknown
daft.ie,"Apartment 5 , 21 Grove Park, Rathmines, Dublin 6",https://www.daft.ie/for-rent/studio-apartment-apartment-5-21-grove-park-rathmines-dublin-6/6339307,1420,,1,1,Unknown
daft.ie,"Glasaree Road, Finglas East, Finglas, Dublin 11",https://www.daft.ie/for-rent/house-glasaree-road-finglas-east-finglas-dublin-11/6339233,2639,,3,1,Unknown
daft.ie,"Apartment 2, 44 Morehampton Road, Dublin 4",https://www.daft.ie/for-rent/studio-apartment-apartment-2-44-morehampton-road-dublin-4/6339206,1324,,1,1,Unknown
daft.ie,"Apartment 5, 86 Grove Park, Dublin 6",https://www.daft.ie/for-rent/studio-apartment-apartment-5-86-grove-park-dublin-6/6339174,1462,,1,1,Unknown
daft.ie,"Apartment 2, 137 Harold's Cross Road, Harold's Cross, Dublin 6W",https://www.daft.ie/for-rent/apartment-apartment-2-179-harolds-cross-road-harolds-cross-dublin-6w/6339161,2092,,1,1,Unknown
daft.ie," Anna Villa, Dublin 6, Ranelagh, Dublin 6",https://www.daft.ie/for-rent/studio-apartment--anna-villa-dublin-6-ranelagh-dublin-6/6333930,1150,,1,1,Unknown
daft.ie,"Apartment 41, Willbrook House, Ranelagh, Dublin 6",https://www.daft.ie/for-rent/apartment-apartment-41-willbrook-house-ranelagh-dublin-6/6339075,2456,,2,1,Unknown
daft.ie,"Leinster Road, Harold's Cross, Dublin 6",https://www.daft.ie/for-rent/studio-apartment-leinster-road-harolds-cross-dublin-6/6339106,1500,,1,1,Unknown
daft.ie,"Church Park Court, Harold's Cross, Dublin 6W",https://www.daft.ie/for-rent/house-church-park-court-harolds-cross-dublin-6w/6339041,2700,,2,1,Unknown
daft.ie,"Apartment, Marlborough Court, Dublin 1",https://www.daft.ie/for-rent/apartment-apartment-marlborough-court-dublin-1/6327134,1706,,1,1,Unknown
daft.ie," Capel Street, Smithfield, Dublin 1",https://www.daft.ie/for-rent/studio-apartment--capel-street-smithfield-dublin-1/6339000,1700,,1,1,Unknown
daft.ie,"21 The Park, Larch Hill , D17 D154, Santry, Dublin 9",https://www.daft.ie/for-rent/apartment-21-the-park-larch-hill-d17-d154-santry-dublin-9/6338960,2400,,2,1,Unknown
daft.ie,"Apartment 23, Killiney Hill Park Apartments, Killiney Hill Road, Dalkey, Co. Dublin",https://www.daft.ie/for-rent/apartment-apartment-23-killiney-hill-park-apartments-killiney-hill-road-dalkey-co-dublin/6338945,2500,,2,2,Unknown
daft.ie,"Sorrento Road, Dalkey, Dalkey, Co. Dublin",https://www.daft.ie/for-rent/apartment-sorrento-road-dalkey-dalkey-co-dublin/6338917,2295,,2,2,Unknown
daft.ie,"Tyrrelstown Way, Hollystown, Dublin 15",https://www.daft.ie/for-rent/studio-apartment-tyrrelstown-way-hollystown-dublin-15/6338889,300,,1,1,Unknown
daft.ie,"Apartment 5, 108 Cabra Park, Phibsborough, Dublin 7",https://www.daft.ie/for-rent/studio-apartment-apartment-5-108-cabra-park-phibsborough-dublin-7/6338981,1350,,1,1,Unknown
daft.ie,"Charnwood Ave, Clonsilla, Dublin 15",https://www.daft.ie/for-rent/house-charnwood-ave-clonsilla-dublin-15/6338858,2800,,3,3,Unknown
daft.ie,"3 Clonfadda Wood, Blackrock, Booterstown, Co. Dublin",https://www.daft.ie/for-rent/house-3-clonfadda-wood-blackrock-booterstown-co-dublin/6338958,5990,,4,2,Unknown
daft.ie,"41 Graydon Park, Newcastle, Baldonnell, Dublin 22",https://www.daft.ie/for-rent/apartment-41-graydon-park-newcastle-baldonnell-dublin-22/6338921,2300,,2,2,Unknown
daft.ie,"Apartment 2, 69 Drumcondra Road Lower , Drumcondra, Dublin 3",https://www.daft.ie/for-rent/apartment-apartment-2-69-drumcondra-road-lower-drumcondra-dublin-3/6338930,1455,,1,1,Unknown
daft.ie,"Apartment 6, 69 Drumcondra Road Lower, Drumcondra, Dublin 9",https://www.daft.ie/for-rent/studio-apartment-apartment-6-69-drumcondra-road-lower-drumcondra-dublin-9/6338915,1363,,1,1,Unknown
daft.ie,"Apartment 3 , 573 North Circular Road, North Circular Road, Dublin 1",https://www.daft.ie/for-rent/studio-apartment-apartment-3-573-north-circular-road-north-circular-road-dublin-1/6338896,1305,,1,1,Unknown
daft.ie,"Boyne Court, Harold'S Cross Road, Dublin 6w, Harold's Cross, Dublin 6W",https://www.daft.ie/for-rent/apartment-boyne-court-harolds-cross-road-dublin-6w-harolds-cross-dublin-6w/6338772,550,,1,1,Unknown
daft.ie,"Leeson place, Saint Kevinâ€™s, Dublin 2",https://www.daft.ie/for-rent/house-leeson-place-saint-kevin-s-dublin-2/6338308,6500,,4,5,Unknown
daft.ie,"Charlestown Place, Finglas, Dublin 11",https://www.daft.ie/for-rent/apartment-charlestown-place-finglas-dublin-11/6337481,2350,,2,2,Unknown
daft.ie,"Charlestown Place, Finglas, Dublin 11",https://www.daft.ie/for-rent/apartment-charlestown-place-finglas-dublin-11/6337491,1950,,1,1,Unknown
daft.ie,"Anglesea Road, Herbert Park, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-anglesea-road-herbert-park-ballsbridge-dublin-4/6338635,2400,,1,1,Unknown
daft.ie,"The Moorings, Dublin 20, Chapelizod, Dublin 20",https://www.daft.ie/for-rent/house-the-moorings-dublin-20-chapelizod-dublin-20/6338840,2900,,3,2,Unknown
daft.ie,"Main street, Chapelizod, Dublin 20",https://www.daft.ie/for-rent/apartment-main-street-chapelizod-dublin-20/6338307,1950,,1,1,Unknown
daft.ie,"Paddock Gate, 18 Gilford Drive, Dublin 4, Sandymount, Dublin 4",https://www.daft.ie/for-rent/house-paddock-gate-18-gilford-drive-dublin-4-sandymount-dublin-4/6338218,2115,,1,1,Unknown
daft.ie,"Apartment Carnegie Court,North Street,Swords,Co. Dublin, Swords, Co. Dublin",https://www.daft.ie/for-rent/apartment-apartment-carnegie-court-north-street-swords-co-dublin-swords-co-dublin/6338547,2250,,2,1,Unknown
daft.ie,"8 Church Lane
Rathmines Dublin 6",https://www.daft.ie/for-rent/house-8-church-lane-rathmines-dublin-6-rathmines-dublin-6/6338779,5420,,5,3,Unknown
daft.ie,"Fitzwilliam Quay Apartments, Ringsend, Dublin 4",https://www.daft.ie/for-rent/apartment-fitzwilliam-quay-apartments-ringsend-dublin-4/6338723,2550,,2,1,Unknown
daft.ie,"Rathfarnham , Rathfarnham, Dublin 14",https://www.daft.ie/for-rent/house-rathfarnham-rathfarnham-dublin-14/6338560,2800,,2,2,Unknown
daft.ie,"Neilstown Avenue, Clondalkin, Dublin 22",https://www.daft.ie/for-rent/house-neilstown-avenue-clondalkin-dublin-22/6338572,2000,,2,1,Unknown
daft.ie,"47 Belville Apts, Ailesbury Road, Donnybrook, Dublin 4",https://www.daft.ie/for-rent/apartment-47-belville-apts-ailesbury-road-donnybrook-dublin-4/6338306,2900,,2,1,Unknown
daft.ie,"Glenpark Close, Palmerstown, Dublin 20",https://www.daft.ie/for-rent/house-glenpark-close-palmerstown/6338540,2500,,3,1,Unknown
daft.ie,"Briarfield Road, Kilbarrack, Dublin 5",https://www.daft.ie/for-rent/house-briarfield-road-kilbarrack/6338538,2700,,3,1,Unknown
daft.ie,"Apartment 3, 108 Cabra Park, Phibsborough, Dublin 7",https://www.daft.ie/for-rent/studio-apartment-apartment-3-108-cabra-park-phibsborough-dublin-7/6338528,1275,,1,1,Unknown
daft.ie,"The Clayton, The Gasworks, Grand Canal Dock, Dublin 4",https://www.daft.ie/for-rent/property-the-clayton-the-gasworks-grand-canal-dock-co-dublin/6338522,2845,,2,2,Unknown
daft.ie,"11 Longford Villas, Sallynoggin Road, Sallynoggin, Co. Dublin",https://www.daft.ie/for-rent/house-11-longford-villas-sallynoggin-road-sallynoggin-co-dublin/6338261,3000,,2,2,Unknown
daft.ie,"Apartment 1 , 5 Dalymount, North Circular Road, Dublin 7",https://www.daft.ie/for-rent/studio-apartment-apartment-1-5-dalymount-north-circular-road-dublin-7/6338452,1400,,1,1,Unknown
daft.ie," Bay Meadows Crescent, Dublin 15, Hollystown, Dublin 15",https://www.daft.ie/for-rent/house--bay-meadows-crescent-dublin-15-hollystown-dublin-15/6338458,3172,,3,3,Unknown
daft.ie,"Apartment 57, Rockpoint, Newtown Avenue, Blackrock, Co. Dublin",https://www.daft.ie/for-rent/property-apartment-57-rockpoint-newtown-avenue-blackrock-co-dublin/6338292,3206,,2,2,Unknown
daft.ie,"Main Street, Baldoyle, Dublin 13",https://www.daft.ie/for-rent/house-main-street-baldoyle-dublin-13/6338380,4000,,4,2,Unknown
daft.ie,"Dunsoghly, Saint Margaretâ€™s, Kilshane Cross, Dublin 11",https://www.daft.ie/for-rent/house-dunsoghly-saint-margaret-s-kilshane-cross-dublin-11/6338362,4000,,5,3,Unknown
daft.ie,"Crescent House, Clontarf, Dublin 3",https://www.daft.ie/for-rent/apartment-crescent-house-clontarf-dublin-3/6338361,1915,,1,1,Unknown
daft.ie,"South Circular Road, Dolphin's Barn, Dublin 8",https://www.daft.ie/for-rent/studio-apartment-south-circular-road-dolphins-barn-dublin-8/6338358,1450,,1,1,Unknown
daft.ie,"Block 3, Grand Canal Square Residences, Dublin 2",https://www.daft.ie/for-rent/apartment-block-3-grand-canal-square-residences-dublin-2/6338288,3070,,2,3,Unknown
daft.ie,"Apartment 2, Hillcrest Court, Drumcondra, Dublin 9",https://www.daft.ie/for-rent/apartment-apartment-2-hillcrest-court-drumcondra-dublin-9/6338277,1682,,2,1,Unknown
daft.ie,"Portobello Harbour, Dublin 8, Portobello, Dublin 8",https://www.daft.ie/for-rent/apartment-portobello-harbour-dublin-8-portobello-dublin-8/6338145,1780,,1,1,Unknown
daft.ie,"Trimbleston, Goatstown Road, Dublin 4",https://www.daft.ie/for-rent/house-trimbleston-goatstown-road-goatstown-dublin-14/6273505,4500,,4,4,Unknown
daft.ie,"Block A Grande Central, Rockbrook, Carmanhall Road, Stillorgan, Co. Dublin",https://www.daft.ie/for-rent/apartment-block-a-grande-central-rockbrook-carmanhall-road-stillorgan-co-dublin/6338234,3650,,3,2,Unknown
daft.ie,"Apartment 40, 150 Howth Road, Clontarf, Dublin 3",https://www.daft.ie/for-rent/property-apartment-40-150-howth-road-clontarf-co-dublin/6338173,2402,,2,2,Unknown
daft.ie,"Chapelgate, Drumcondra, Dublin 9, D09",https://www.daft.ie/for-rent/apartment-chapelgate-drumcondra-co-dublin/6338130,2200,,2,1,Unknown
daft.ie,"The Green, Strand Street, Malahide, Co. Dublin",https://www.daft.ie/for-rent/apartment-the-green-strand-street-malahide-co-dublin/6338106,2539,,2,2,Unknown
daft.ie,"1 Baltra Hall, Donabate, Donabate, Co. Dublin",https://www.daft.ie/for-rent/house-1-baltra-hall-donabate-donabate-co-dublin/6338034,3750,,5,6,Unknown
daft.ie,"Crescent House, Clontarf, Dublin 3, Marino, Dublin 3",https://www.daft.ie/for-rent/apartment-apartment-25-crescent-house-the-crescent-dublin-marino-dublin-3/6337657,1700,,1,1,Unknown
daft.ie,"12 Abbeyfield, Dublin 6, Milltown, Dublin 6",https://www.daft.ie/for-rent/apartment-12-abbeyfield-dublin-6-milltown-dublin-6/6338045,2500,,2,1,Unknown
daft.ie,"Carysfort Avenue, Blackrock, Co. Dublin",https://www.daft.ie/for-rent/apartment-carysfort-avenue-blackrock-co-dublin/6338047,1936,,1,1,Unknown
daft.ie,"Marlborough Road, Donnybrook, Dublin 4",https://www.daft.ie/for-rent/studio-apartment-marlborough-road-donnybrook-dublin-4/6337977,1550,,1,1,Unknown
daft.ie,"Greenville Court, Stradbrook Road, Blackrock, Co. Dublin",https://www.daft.ie/for-rent/apartment-2-greenville-court-stradbrook-road-blackrock-co-dublin/6337850,2400,,2,1,Unknown
daft.ie,"Belmont Avenue, Donnybrook, Dublin 4",https://www.daft.ie/for-rent/house-belmont-avenue-donnybrook-dublin-4/6337936,4324,,3,3,Unknown
daft.ie,"Hayworth Close, Ongar, Dublin 15",https://www.daft.ie/for-rent/apartment-hayworth-close-ongar-dublin-15/6337890,1993,,3,2,Unknown
daft.ie,"Apartment 20, Bridgewater Hall, Summerhill Parade, North Circular Road, Dublin 1",https://www.daft.ie/for-rent/apartment-apartment-20-bridgewater-hall-summerhill-parade-north-circular-road-dublin-1/6337885,3600,,3,1,Unknown
daft.ie,"Southmede, Dundrum, Dublin 16, Ballinteer, Dublin 16",https://www.daft.ie/for-rent/apartment-southmede-dundrum-dublin-16-ballinteer-dublin-16/6329522,2550,,2,2,Unknown
daft.ie,"8 Church Lane, Dublin 6",https://www.daft.ie/for-rent/house-8-church-lane-rathmines-dublin-6-rathmines-dublin-6/6318068,5420,,5,3,Unknown
daft.ie,"The Millennium Tower, Charlotte Quay Dock, Grand Canal Dock, Dublin 4",https://www.daft.ie/for-rent/apartment-the-millennium-tower-charlotte-quay-dock-grand-canal-dock-dublin-4/6337447,3000,,2,1,Unknown
daft.ie,"Apartment 20, The Hibernian, The Gasworks, Grand Canal Dock, Dublin 4",https://www.daft.ie/for-rent/property-apartment-20-the-hibernian-the-gasworks-grand-canal-dock-co-dublin/6337556,3000,,2,2,Unknown
daft.ie,"Burnell Green, Mayne River Street",https://www.daft.ie/for-rent/apartment-burnell-green-mayne-river-street/6337514,2350,,2,2,Unknown
daft.ie," Beaumont Hall, Beaumont, Dublin 9",https://www.daft.ie/for-rent/apartment--beaumont-hall-beaumont-dublin-9/6337534,1510,,1,1,Unknown
daft.ie,"Apartment 64, The Beeches, Santry, Dublin 9",https://www.daft.ie/for-rent/apartment-apartment-64-the-beeches-santry-dublin-9/6337347,2401,,2,2,Unknown
daft.ie,"Russell Crescent, Tallaght, Dublin 24",https://www.daft.ie/for-rent/apartment-russell-crescent-tallaght-dublin-24/6337499,1921,,2,1,Unknown
daft.ie,"3 Parc Na Mara, Skerries, Co. Dublin",https://www.daft.ie/for-rent/house-3-par-na-mara-skerries-co-dublin/6337496,2500,,1,1,Unknown
daft.ie,"Premier Square, Finglas, Dublin 11",https://www.daft.ie/for-rent/apartment-premier-square-finglas-dublin-11/6337468,2443,,2,2,Unknown
daft.ie,"4 Springfield Road, Dublin 6w, Templeogue, Dublin 6W",https://www.daft.ie/for-rent/house-4-springfield-road-dublin-6w-templeogue-dublin-6w/6337455,6000,,6,5,Unknown
daft.ie,"Alder Lodge, Farmleigh Woods, Castleknock, Dublin 15",https://www.daft.ie/for-rent/apartment-alder-lodge-farmleigh-woods-castleknock-dublin-15/6337417,2995,,2,2,Unknown
daft.ie,"Apartment 43, Phoenix, Riverpark Apartments, Islandbridge, Dublin 8",https://www.daft.ie/for-rent/apartment-apartment-43-phoenix-riverpark-apartments-islandbridge-dublin-8/6337393,2400,,2,1,Unknown
daft.ie,"Apartment 205, Hampton Wood Drive, Poppintree, Dublin 11",https://www.daft.ie/for-rent/apartment-apartment-205-hampton-wood-drive-poppintree-dublin-11/6337369,1875,,1,1,Unknown
daft.ie,"Apartment 30, Alen Hall, Belgard Square, Tallaght, Dublin 24",https://www.daft.ie/for-rent/apartment-apartment-30-alen-hall-belgard-square-tallaght-dublin-24/6336779,2093,,2,2,Unknown
daft.ie,"Flat 1, 230 South Circular Road, Dublin 8, South Circular Road, Dublin 8",https://www.daft.ie/for-rent/studio-apartment-flat-1-230-south-circular-road-dublin-8-south-circular-road-dublin-8/6337321,1800,,1,1,Unknown
daft.ie,"Fitzwilliam Point SHORT TERM RENTAL, Dublin 4",https://www.daft.ie/for-rent/apartment-fitzwilliam-point-short-term-rental-dublin-4/6333547,2500,,2,2,Unknown
daft.ie,"Credit Union Building, Rathcoole, Co. Dublin",https://www.daft.ie/for-rent/apartment-credit-union-building-rathcoole-co-dublin/6337295,1650,,1,1,Unknown
daft.ie,"Collins Square, Benburb Street, Dublin 7",https://www.daft.ie/for-rent/apartment-collins-square-benburb-street-dublin-7/6337292,2700,,2,2,Unknown
daft.ie,"Apartment 7, 91 South Circular Road, Portobello, Dublin 8",https://www.daft.ie/for-rent/studio-apartment-apartment-7-91-south-circular-road-portobello-dublin-8/6337279,1327,,1,1,Unknown
daft.ie,"72 The Beeches, Saint Edmunds Avenue, Lucan, Co. Dublin",https://www.daft.ie/for-rent/apartment-72-the-beeches-saint-edmunds-avenue-lucan-co-dublin/6337228,2455,,2,2,Unknown
daft.ie,"College View, Ballymun, Dublin 11",https://www.daft.ie/for-rent/apartment-college-view-ballymun-dublin-11/6335406,2100,,2,2,Unknown
daft.ie,"41 Seamount Rise, Malahide, Malahide, Co. Dublin",https://www.daft.ie/for-rent/house-41-seamount-rise-malahide-malahide-co-dublin/6337264,3300,,3,2,Unknown
daft.ie,"Kelston Avenue, Dublin 18, Foxrock, Dublin 18",https://www.daft.ie/for-rent/apartment-kelston-avenue-dublin-18-foxrock-dublin-18/6337243,3750,,4,2,Unknown
daft.ie,"Chatham Court, Dublin 2",https://www.daft.ie/for-rent/apartment-chatham-court-dublin-2/6337234,3100,,1,1,Unknown
daft.ie,"Shanowen Avenue, Santry, Dublin 9",https://www.daft.ie/for-rent/house-shanowen-avenue-santry-dublin-9/6337239,2440,,3,2,Unknown
daft.ie,"Larkspur, Newcastle, Co. Dublin",https://www.daft.ie/for-rent/studio-apartment-larkspur-newcastle-co-dublin/6337241,1200,,1,1,Unknown
daft.ie,"St. Helena's Road, Finglas, Dublin 11",https://www.daft.ie/for-rent/studio-apartment-st-helenas-road-finglas-dublin-11/6337139,280,,1,1,Unknown
daft.ie,"Apartment 6, 93 Rathgar Road, Rathgar, Dublin 6",https://www.daft.ie/for-rent/studio-apartment-apartment-6-93-rathgar-road-rathgar-dublin-6/6337160,1278,,1,1,Unknown
daft.ie,"3 Shackleton Lodge, Lucan, Lucan, Co. Dublin",https://www.daft.ie/for-rent/house-3-shackleton-lodge-lucan-lucan-co-dublin/6336897,3000,,3,3,Unknown
daft.ie,"Saint Lawrence Road, Clontarf, Dublin 3",https://www.daft.ie/for-rent/studio-apartment-saint-lawrence-road-clontarf-dublin-3/6336979,1300,,1,1,Unknown
daft.ie,"Apartment, College View, Ballymun, Dublin 11",https://www.daft.ie/for-rent/apartment-apartment-college-view-ballymun-dublin-11/6336980,2250,,2,2,Unknown
daft.ie,"Sherrard Street Upper, Dublin 1, North Circular Road, Dublin 1",https://www.daft.ie/for-rent/apartment-sherrard-street-upper-dublin-1-north-circular-road-dublin-1/6336994,1725,,1,1,Unknown
